popularity,title,genres,release_year,budget,revenue,Is_Novel,production_companies
2.121884,Concussion,Drama,2015,32199985.8320062,44733666.5571867,No,Village Roadshow Pictures|Scott Free Productions|LStar Capital|The Cantillon Company|The Shuman Company
2.096273,The Night Before,Comedy,2015,22999989.8800045,48204295.1101102,No,Sony Pictures|Point Grey Pictures|Good Universe
2.080935,Knock Knock,Drama,2015,2299998.98800045,4796917.44935632,No,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures
2.080935,Knock Knock,Horror,2015,2299998.98800045,4796917.44935632,No,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures
2.080935,Knock Knock,Thriller,2015,2299998.98800045,4796917.44935632,No,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures
2.070708,The Longest Ride,Romance,2015,31279986.2368061,57972193.0122351,Yes,Fox 2000 Pictures|Temple Hill Entertainment
2.070708,The Longest Ride,Drama,2015,31279986.2368061,57972193.0122351,Yes,Fox 2000 Pictures|Temple Hill Entertainment
2.060162,Hotel Transylvania 2,Animation,2015,73599967.6160143,428888671.768984,No,Columbia Pictures|Sony Pictures Animation
2.060162,Hotel Transylvania 2,Comedy,2015,73599967.6160143,428888671.768984,No,Columbia Pictures|Sony Pictures Animation
2.060162,Hotel Transylvania 2,Family,2015,73599967.6160143,428888671.768984,No,Columbia Pictures|Sony Pictures Animation
2.055572,Love the Coopers,Family,2015,15639993.118403,22079990.2848043,No,Imagine Entertainment|Groundswell Productions|CBS Films
2.055572,Love the Coopers,Comedy,2015,15639993.118403,22079990.2848043,No,Imagine Entertainment|Groundswell Productions|CBS Films
2.049886,The Walk,Adventure,2015,32199985.8320062,56287361.8735608,No,TriStar Pictures|Sony Pictures Entertainment|ImageMovers
2.049886,The Walk,Drama,2015,32199985.8320062,56287361.8735608,No,TriStar Pictures|Sony Pictures Entertainment|ImageMovers
2.049886,The Walk,Thriller,2015,32199985.8320062,56287361.8735608,No,TriStar Pictures|Sony Pictures Entertainment|ImageMovers
2.026651,Tracers,Action,2015,10119995.547202,1714249.04573042,No,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films
2.026651,Tracers,Crime,2015,10119995.547202,1714249.04573042,No,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films
2.026651,Tracers,Drama,2015,10119995.547202,1714249.04573042,No,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films
2.000338,Vacation,Adventure,2015,28519987.4512055,96033410.7052993,No,New Line Cinema|BenderSpink|David Dobkin Productions
2.000338,Vacation,Comedy,2015,28519987.4512055,96033410.7052993,No,New Line Cinema|BenderSpink|David Dobkin Productions
1.984529,Poltergeist,Horror,2015,32199985.8320062,87802915.846717,No,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment
1.984529,Poltergeist,Thriller,2015,32199985.8320062,87802915.846717,No,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment
1.980039,Maggie,Horror,2015,3679998.38080071,172142.964257096,No,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films
1.95632,Child 44,Crime,2015,45999979.7600089,3058382.25431181,No,Summit Entertainment|Scott Free Productions|Worldview Entertainment
1.95632,Child 44,Thriller,2015,45999979.7600089,3058382.25431181,No,Summit Entertainment|Scott Free Productions|Worldview Entertainment
1.926739,The Gift,Thriller,2015,4599997.97600089,54260336.8854518,No,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films
1.926739,The Gift,Mystery,2015,4599997.97600089,54260336.8854518,No,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films
1.904898,"Daddy's Home",Comedy,2015,45999979.7600089,221131463.342156,No,Paramount Pictures
1.865007,The Little Prince,Adventure,2015,58879974.0928114,89765510.5031754,No,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films
1.865007,The Little Prince,Animation,2015,58879974.0928114,89765510.5031754,No,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films
1.865007,The Little Prince,Fantasy,2015,58879974.0928114,89765510.5031754,No,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films
1.82313,The Dressmaker,Drama,2015,10975595.1707381,16872792.5759713,Yes,Amazon Studios|Film Art Media|Apollo Media
1.758618,The DUFF,Romance,2015,7819996.55920151,40046325.6596167,No,Wonderland Sound and Vision|CBS Films|Vast Entertainment
1.758618,The DUFF,Comedy,2015,7819996.55920151,40046325.6596167,No,Wonderland Sound and Vision|CBS Films|Vast Entertainment
1.742286,Sinister 2,Horror,2015,9199995.95200178,48651435.1533685,No,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One
1.73518,Paul Blart: Mall Cop 2,Action,2015,27599987.8560053,98989419.0846556,No,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE)
1.73518,Paul Blart: Mall Cop 2,Adventure,2015,27599987.8560053,98989419.0846556,No,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE)
1.73518,Paul Blart: Mall Cop 2,Comedy,2015,27599987.8560053,98989419.0846556,No,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE)
1.73518,Paul Blart: Mall Cop 2,Family,2015,27599987.8560053,98989419.0846556,No,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE)
1.6510779999999998,The Boy Next Door,Thriller,2015,3679998.38080071,46150034.4539848,No,Universal Pictures
1.532997,Entourage,Comedy,2015,27599987.8560053,45322311.7381828,No,Warner Bros.|Closest to the Hole Productions
1.510096,The Wedding Ringer,Comedy,2015,21159990.6896041,73415857.2970228,No,Miramax Films|Screen Gems|LStar Capital
1.499614,Scouts Guide to the Zombie Apocalypse,Comedy,2015,13799993.9280027,13671898.7043646,No,Paramount Pictures
1.499614,Scouts Guide to the Zombie Apocalypse,Horror,2015,13799993.9280027,13671898.7043646,No,Paramount Pictures
1.495112,The Visit,Horror,2015,4599997.97600089,90574017.1874324,No,Blumhouse Productions|Blinding Edge Pictures
1.495112,The Visit,Thriller,2015,4599997.97600089,90574017.1874324,No,Blumhouse Productions|Blinding Edge Pictures
1.4832459999999998,Black Mass,Crime,2015,48759978.5456094,91793583.3708233,No,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment
1.4832459999999998,Black Mass,Drama,2015,48759978.5456094,91793583.3708233,No,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment
1.449072,Heist,Crime,2015,8187996.39728159,46125.0997049561,No,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures
1.449072,Heist,Action,2015,8187996.39728159,46125.0997049561,No,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures
1.449072,Heist,Thriller,2015,8187996.39728159,46125.0997049561,No,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures
1.448002,Krampus,Horror,2015,13799993.9280027,56624785.5250944,No,Universal Pictures
1.448002,Krampus,Comedy,2015,13799993.9280027,56624785.5250944,No,Universal Pictures
1.448002,Krampus,Fantasy,2015,13799993.9280027,56624785.5250944,No,Universal Pictures
1.443406,Dark Places,Drama,2015,18399991.9040036,191900.875563615,Yes,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films
1.443406,Dark Places,Mystery,2015,18399991.9040036,191900.875563615,Yes,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films
1.443406,Dark Places,Thriller,2015,18399991.9040036,191900.875563615,Yes,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films
1.41239,No Escape,Action,2015,4599997.97600089,50065340.2112503,No,Bold Films|Living Films|Brothers Dowdle Productions
1.41239,No Escape,Thriller,2015,4599997.97600089,50065340.2112503,No,Bold Films|Living Films|Brothers Dowdle Productions
1.40805,Dope,Crime,2015,643999.716640125,16547831.2389543,No,"Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment"
1.40805,Dope,Drama,2015,643999.716640125,16547831.2389543,No,"Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment"
1.40805,Dope,Comedy,2015,643999.716640125,16547831.2389543,No,"Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment"
1.388251,American Ultra,Comedy,2015,25759988.665605,25951426.7813722,No,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company
1.388251,American Ultra,Action,2015,25759988.665605,25951426.7813722,No,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company
1.388032,Woman in Gold,Drama,2015,10119995.547202,56690166.2163269,No,BBC Films|Origin Pictures
1.376605,Sisters,Comedy,2015,27599987.8560053,96610126.2515445,No,Little Stranger
1.360926,Project Almanac,Science Fiction,2015,11039995.1424021,29668368.6659178,No,Paramount Pictures
1.360926,Project Almanac,Thriller,2015,11039995.1424021,29668368.6659178,No,Paramount Pictures
1.355822,The Transporter Refueled,Thriller,2015,22999989.8800045,66819266.9995225,No,EuropaCorp
1.355822,The Transporter Refueled,Action,2015,22999989.8800045,66819266.9995225,No,EuropaCorp
1.355822,The Transporter Refueled,Crime,2015,22999989.8800045,66819266.9995225,No,EuropaCorp
1.345982,Crimson Peak,Mystery,2015,50599977.7360098,68705406.0096214,No,Legendary Pictures
1.345982,Crimson Peak,Thriller,2015,50599977.7360098,68705406.0096214,No,Legendary Pictures
1.345982,Crimson Peak,Fantasy,2015,50599977.7360098,68705406.0096214,No,Legendary Pictures
1.345982,Crimson Peak,Horror,2015,50599977.7360098,68705406.0096214,No,Legendary Pictures
1.345982,Crimson Peak,Drama,2015,50599977.7360098,68705406.0096214,No,Legendary Pictures
1.338481,Magic Mike XXL,Comedy,2015,13615994.0089626,112619962.887216,No,Warner Bros.|Iron Horse Entertainment (II)
1.338481,Magic Mike XXL,Drama,2015,13615994.0089626,112619962.887216,No,Warner Bros.|Iron Horse Entertainment (II)
1.338481,Magic Mike XXL,Music,2015,13615994.0089626,112619962.887216,No,Warner Bros.|Iron Horse Entertainment (II)
1.338322,Paranormal Activity: The Ghost Dimension,Horror,2015,9199995.95200178,71851557.1453149,No,Paramount Pictures
1.338322,Paranormal Activity: The Ghost Dimension,Thriller,2015,9199995.95200178,71851557.1453149,No,Paramount Pictures
1.316239,Trumbo,Drama,2015,13799993.9280027,7576804.78620589,No,Groundswell Productions|Inimitable Pictures|ShivHans Pictures
1.315266,Secret in Their Eyes,Crime,2015,17939992.1064035,29614535.8096042,No,Ingenious Media|Gran Via Productions|IM Global|Route One Films
1.315266,Secret in Their Eyes,Drama,2015,17939992.1064035,29614535.8096042,No,Ingenious Media|Gran Via Productions|IM Global|Route One Films
1.315266,Secret in Their Eyes,Mystery,2015,17939992.1064035,29614535.8096042,No,Ingenious Media|Gran Via Productions|IM Global|Route One Films
1.291013,The SpongeBob Movie: Sponge Out of Water,Family,2015,68079970.0448132,286666383.306791,No,Paramount Pictures
1.291013,The SpongeBob Movie: Sponge Out of Water,Animation,2015,68079970.0448132,286666383.306791,No,Paramount Pictures
1.278928,Max,Adventure,2015,18399991.9040036,40449856.802063,No,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM)
1.278928,Max,Drama,2015,18399991.9040036,40449856.802063,No,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM)
1.278928,Max,Family,2015,18399991.9040036,40449856.802063,No,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM)
1.225325,The Gunman,Action,2015,36799983.8080071,9811564.7629115,No,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
1.225325,The Gunman,Drama,2015,36799983.8080071,9811564.7629115,No,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
1.225325,The Gunman,Crime,2015,36799983.8080071,9811564.7629115,No,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
1.191138,Unfriended,Horror,2015,919999.595200178,57851497.3453412,No,Bazelevs Production|Blumhouse Productions
1.191138,Unfriended,Thriller,2015,919999.595200178,57851497.3453412,No,Bazelevs Production|Blumhouse Productions
1.178831,Hot Pursuit,Action,2015,32199985.8320062,47545763.9998638,No,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard
1.178831,Hot Pursuit,Crime,2015,32199985.8320062,47545763.9998638,No,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard
1.178831,Hot Pursuit,Comedy,2015,32199985.8320062,47545763.9998638,No,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard
1.164724,Insidious: Chapter 3,Drama,2015,9199995.95200178,95959500.6978197,No,Sony Pictures
1.164724,Insidious: Chapter 3,Horror,2015,9199995.95200178,95959500.6978197,No,Sony Pictures
1.164724,Insidious: Chapter 3,Thriller,2015,9199995.95200178,95959500.6978197,No,Sony Pictures
1.142518,The Lady in the Van,Comedy,2015,5519997.57120107,38076655.2862717,Yes,BBC Films|TriStar Productions
1.142518,The Lady in the Van,Drama,2015,5519997.57120107,38076655.2862717,Yes,BBC Films|TriStar Productions
1.138395,Victor Frankenstein,Drama,2015,36799983.8080071,31489100.3047959,No,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment
1.138395,Victor Frankenstein,Science Fiction,2015,36799983.8080071,31489100.3047959,No,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment
1.138395,Victor Frankenstein,Thriller,2015,36799983.8080071,31489100.3047959,No,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment
1.125239,Anomalisa,Animation,2015,7359996.76160142,3458541.5982417,No,Starburns Industries
1.125239,Anomalisa,Comedy,2015,7359996.76160142,3458541.5982417,No,Starburns Industries
1.125239,Anomalisa,Drama,2015,7359996.76160142,3458541.5982417,No,Starburns Industries
1.125239,Anomalisa,Romance,2015,7359996.76160142,3458541.5982417,No,Starburns Industries
1.03839,The Diary of a Teenage Girl,Drama,2015,1839999.19040036,1358841.24210985,No,Caviar Films|Cold Iron Pictures|Archer Gray
1.03839,The Diary of a Teenage Girl,Romance,2015,1839999.19040036,1358841.24210985,No,Caviar Films|Cold Iron Pictures|Archer Gray
1.007054,Irrational Man,Mystery,2015,10119995.547202,25199786.1920941,No,Sony Pictures|Gravier Productions
1.007054,Irrational Man,Drama,2015,10119995.547202,25199786.1920941,No,Sony Pictures|Gravier Productions
0.956096,Ricki and the Flash,Comedy,2015,16559992.7136032,38019285.0315146,No,Columbia TriStar|Clinica Estetico|LStar Capital
0.956096,Ricki and the Flash,Drama,2015,16559992.7136032,38019285.0315146,No,Columbia TriStar|Clinica Estetico|LStar Capital
0.956096,Ricki and the Flash,Music,2015,16559992.7136032,38019285.0315146,No,Columbia TriStar|Clinica Estetico|LStar Capital
0.950793,The Perfect Guy,Drama,2015,11039995.1424021,55451294.7614303,No,Screen Gems
0.950793,The Perfect Guy,Thriller,2015,11039995.1424021,55451294.7614303,No,Screen Gems
0.93762,"While We're Young",Drama,2015,9199995.95200178,6980483.12858742,No,Scott Rudin Productions|A24
0.93762,"While We're Young",Comedy,2015,9199995.95200178,6980483.12858742,No,Scott Rudin Productions|A24
0.927339,Get Hard,Comedy,2015,36799983.8080071,97990493.6441828,No,Gary Sanchez Productions|Warner Bros.
0.906036,The 33,History,2015,22999989.8800045,22910495.0793822,No,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle
0.906036,The 33,Drama,2015,22999989.8800045,22910495.0793822,No,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle
0.8982959999999999,Suffragette,Drama,2015,12879994.3328025,14722219.9222232,No,Ruby Films|Pathé|Film4
0.8982959999999999,Suffragette,History,2015,12879994.3328025,14722219.9222232,No,Ruby Films|Pathé|Film4
0.8809379999999999,We Are Your Friends,Drama,2015,5519997.57120107,10232318.2977799,No,Working Title Films
0.8809379999999999,We Are Your Friends,Music,2015,5519997.57120107,10232318.2977799,No,Working Title Films
0.8809379999999999,We Are Your Friends,Romance,2015,5519997.57120107,10232318.2977799,No,Working Title Films
0.8324870000000001,The Second Best Exotic Marigold Hotel,Drama,2015,9199995.95200178,79099969.9160132,No,Participant Media|Fox Searchlight|Blueprint Pictures
0.8324870000000001,The Second Best Exotic Marigold Hotel,Comedy,2015,9199995.95200178,79099969.9160132,No,Participant Media|Fox Searchlight|Blueprint Pictures
0.829111,Little Boy,Comedy,2015,18399991.9040036,5906690.88105601,No,Metanoia Films
0.829111,Little Boy,Drama,2015,18399991.9040036,5906690.88105601,No,Metanoia Films
0.829111,Little Boy,War,2015,18399991.9040036,5906690.88105601,No,Metanoia Films
